case_id,case_label,mode,seed,ue_id,selected_slots,successful_slots,selection_fraction,success_fraction,final_delivered_bits,final_wait_slots,cqi,demand_factor
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,206,210,181,0.042,0.0362,134204.8663330078,13,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,207,174,163,0.0348,0.0326,230152.4174194336,9,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,208,219,197,0.0438,0.0394,225111.04418945312,22,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,209,768,698,0.1536,0.1396,1867165.9841308596,1,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,210,140,126,0.028,0.0252,11706.289184570312,19,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,211,233,217,0.0466,0.0434,577076.5012207031,18,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,212,264,236,0.0528,0.0472,778466.7388916016,14,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,213,206,182,0.0412,0.0364,133015.70928955078,12,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,214,153,135,0.0306,0.027,31591.998901367188,5,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,215,160,147,0.032,0.0294,102267.50573730467,27,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,216,133,126,0.0266,0.0252,11596.267669677734,30,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,217,373,334,0.0746,0.0668,431693.2923583984,6,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,218,245,215,0.049,0.043,349134.84970092773,0,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,219,204,182,0.0408,0.0364,133355.46844482422,7,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,220,353,315,0.0706,0.063,1038490.6805419922,11,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,221,875,787,0.175,0.1574,2386373.490661621,3,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,222,165,142,0.033,0.0284,74884.9962387085,27,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,223,323,292,0.0646,0.0584,884635.8217163086,5,14,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,224,248,223,0.0496,0.0446,439205.389251709,1,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,225,772,703,0.1544,0.1406,1878276.1772460935,4,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,226,274,250,0.0548,0.05,42231.04135894776,5,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,227,231,216,0.0462,0.0432,345978.82846069336,2,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,228,142,126,0.0284,0.0252,11530.254760742188,34,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,229,153,139,0.0306,0.0278,49891.60598754883,20,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,230,237,215,0.0474,0.043,347951.34173583984,2,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,231,181,165,0.0362,0.033,42976.012298583984,25,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,232,212,189,0.0424,0.0378,168111.26782226562,16,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,233,181,165,0.0362,0.033,43030.48126220703,20,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,234,1086,967,0.2172,0.1934,3194923.801574707,0,15,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,235,185,165,0.037,0.033,43030.48126220703,16,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,236,261,237,0.0522,0.0474,780071.8249511719,1,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,237,163,147,0.0326,0.0294,102267.50573730467,11,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,238,300,261,0.06,0.0522,70918.59063720703,9,3,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,239,217,198,0.0434,0.0396,224281.3966064453,7,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,240,170,152,0.034,0.0304,16195.1669921875,9,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,241,349,316,0.0698,0.0632,1038490.6805419922,1,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,242,184,165,0.0368,0.033,43084.95022583008,13,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,243,286,261,0.0572,0.0522,70864.12167358398,18,3,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,244,221,198,0.0442,0.0396,225664.142578125,4,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,245,235,215,0.047,0.043,346767.83377075195,8,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,246,184,165,0.0368,0.033,43575.1708984375,12,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,247,223,206,0.0446,0.0412,292383.962310791,12,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,248,219,198,0.0438,0.0396,225111.04418945312,6,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,249,459,412,0.0918,0.0824,812649.9715881348,9,11,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,250,244,217,0.0488,0.0434,584918.9904785156,2,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,251,180,157,0.036,0.0314,179480.42712402344,10,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,252,142,135,0.0284,0.027,30829.43341064453,19,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,253,250,226,0.05,0.0452,684354.8629150391,11,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,254,188,165,0.0376,0.033,43302.826080322266,9,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,255,164,152,0.0328,0.0304,16063.141174316406,6,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,256,185,169,0.037,0.0338,272206.83197021484,9,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,257,265,236,0.053,0.0472,776861.6528320312,10,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,258,281,257,0.0562,0.0514,685564.2692871094,1,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,259,229,203,0.0458,0.0406,470212.7530517578,12,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,260,217,202,0.0434,0.0404,462883.297668457,23,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,261,187,169,0.0374,0.0338,273390.33993530273,17,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,262,172,158,0.0344,0.0316,26043.03993988037,18,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,263,176,158,0.0352,0.0316,26246.2366104126,11,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,264,164,147,0.0328,0.0294,102947.02404785156,9,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,265,175,152,0.035,0.0304,134190.3394165039,8,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,266,282,249,0.0564,0.0498,42129.44302368164,9,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,267,269,233,0.0538,0.0466,545762.5239257812,2,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,268,201,175,0.0402,0.035,100860.33334350586,8,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,269,179,158,0.0358,0.0316,26178.504386901852,11,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,270,193,169,0.0386,0.0338,68579.22843933105,27,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,271,167,152,0.0334,0.0304,16173.162689208984,10,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,272,452,413,0.0904,0.0826,811689.9598083496,1,11,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,273,223,198,0.0446,0.0396,226217.24096679688,3,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,274,254,233,0.0508,0.0466,534486.4387207031,4,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,275,887,793,0.1774,0.1586,2411500.991027832,1,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,276,170,157,0.034,0.0314,176991.484375,28,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,277,206,184,0.0412,0.0368,363844.4645385742,23,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,278,160,147,0.032,0.0294,102607.26489257812,20,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,279,255,232,0.051,0.0464,534486.4387207031,9,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,280,155,143,0.031,0.0286,74124.7424697876,6,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,281,882,789,0.1764,0.1578,2395981.0643310547,3,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,282,166,147,0.0332,0.0294,102607.26489257812,2,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,283,155,135,0.031,0.027,31319.654083251957,0,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,284,212,189,0.0424,0.0378,167684.58947753906,24,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,285,146,130,0.0292,0.026,18761.825912475582,33,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,286,455,413,0.091,0.0826,812169.9656982422,5,11,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,287,258,226,0.0516,0.0452,690267.2159423828,9,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,288,451,413,0.0902,0.0826,811689.9598083496,6,11,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,289,247,222,0.0494,0.0444,437285.3656921387,8,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,290,154,139,0.0308,0.0278,50152.36351013184,23,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,291,172,158,0.0344,0.0316,178097.68115234375,4,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,292,194,175,0.0388,0.035,100353.4974975586,16,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,293,225,206,0.045,0.0412,293079.2868347168,14,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,294,334,298,0.0668,0.0596,251591.65447998047,11,6,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,295,168,158,0.0336,0.0316,177544.58276367188,5,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,296,254,227,0.0508,0.0454,688789.1276855469,0,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,297,153,134,0.0306,0.0268,31210.71615600586,27,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,298,230,206,0.046,0.0412,294469.9358825684,0,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,299,241,217,0.0482,0.0434,582304.8273925781,2,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,300,213,190,0.0426,0.038,170457.99871826172,6,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,301,161,142,0.0322,0.0284,74504.86935424805,25,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,302,186,170,0.0372,0.034,68839.98596191406,7,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,303,184,162,0.0368,0.0324,232238.3909912109,29,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,304,172,158,0.0344,0.0316,26178.504386901852,12,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,305,777,704,0.1554,0.1408,1885465.1257324216,5,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,306,178,158,0.0356,0.0316,26110.772163391117,14,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,307,188,170,0.0376,0.034,68492.30926513672,16,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,308,224,206,0.0448,0.0412,292731.6245727539,8,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,309,273,233,0.0546,0.0466,542943.5026245117,2,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,310,289,249,0.0578,0.0498,42129.44302368164,2,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,311,282,256,0.0564,0.0512,686871.3508300781,2,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,312,347,315,0.0694,0.063,330035.6996459961,0,7,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,313,176,157,0.0352,0.0314,178097.68115234375,25,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,314,180,162,0.036,0.0324,231195.40420532227,12,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,315,238,214,0.0476,0.0428,347162.33642578125,14,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,316,344,316,0.0688,0.0632,329609.02130126953,4,7,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,317,242,222,0.0484,0.0444,433925.3244628906,13,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,318,151,143,0.0302,0.0286,73617.90662384033,28,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,319,460,412,0.092,0.0824,814569.9951477051,5,11,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,320,250,232,0.05,0.0464,532231.2216796875,6,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,321,354,315,0.0708,0.063,328755.6646118164,5,7,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,322,198,181,0.0396,0.0362,134204.8663330078,24,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,323,291,262,0.0582,0.0524,71190.93545532227,1,3,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,324,300,275,0.06,0.055,119166.18782043456,12,4,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,325,193,176,0.0386,0.0352,101493.87815093994,3,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,326,181,163,0.0362,0.0326,232586.05325317383,1,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,327,231,217,0.0462,0.0434,577076.5012207031,17,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,328,206,184,0.0412,0.0368,363844.4645385742,21,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,329,189,169,0.0378,0.0338,274179.3452453613,25,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,330,188,162,0.0376,0.0324,233281.3777770996,12,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,331,388,358,0.0776,0.0716,538876.5060424805,2,9,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,332,246,217,0.0492,0.0434,585572.53125,11,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,333,176,151,0.0352,0.0302,15997.12826538086,21,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,334,188,169,0.0376,0.0338,273784.84259033203,17,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,335,223,197,0.0446,0.0394,224557.94580078125,18,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,336,254,226,0.0508,0.0452,686571.995300293,15,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,337,218,203,0.0436,0.0406,465702.31896972656,3,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,338,217,202,0.0434,0.0404,462883.297668457,19,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,339,1085,974,0.217,0.1948,3211777.205200196,3,15,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,340,366,335,0.0732,0.067,431969.8415527344,3,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,341,211,190,0.0422,0.038,168324.6069946289,6,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,342,352,315,0.0704,0.063,1038490.6805419922,12,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,343,275,249,0.055,0.0498,42129.44302368164,16,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,344,210,198,0.042,0.0396,222898.6506347656,12,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,345,392,357,0.0784,0.0714,542005.4664001465,3,9,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,346,182,162,0.0364,0.0324,231890.72872924805,25,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,347,258,233,0.0516,0.0466,539560.6770629883,19,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,348,770,697,0.154,0.1394,1864551.8210449216,2,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,349,187,170,0.0374,0.034,69274.58183288574,24,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,350,312,287,0.0624,0.0574,181447.2328491211,10,5,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,351,229,205,0.0458,0.041,292383.962310791,22,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,352,272,237,0.0544,0.0474,26075.099029541016,13,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,353,236,217,0.0472,0.0434,579690.6643066406,14,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,354,187,164,0.0374,0.0328,43357.29504394531,22,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,355,324,286,0.0648,0.0572,180813.688041687,4,5,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,356,194,175,0.0388,0.035,101240.46022796632,13,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,357,463,411,0.0926,0.0822,813129.9774780273,9,11,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,358,165,147,0.033,0.0294,102607.26489257812,4,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,359,424,382,0.0848,0.0764,622525.1896362305,12,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,360,170,143,0.034,0.0286,75265.12312316895,0,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,361,214,189,0.0428,0.0378,168537.9461669922,22,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,362,180,169,0.036,0.0338,271023.3240051269,20,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,363,373,334,0.0746,0.0668,430863.6447753906,6,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,364,222,197,0.0444,0.0394,225111.04418945312,20,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,365,257,221,0.0514,0.0442,439205.389251709,22,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,366,253,232,0.0506,0.0464,532231.2216796875,14,12,1.0
